detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.9692700755062275,3.6300000000000003,1,1,0,1,[upx_unpack],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9955722726535625,3.9600000000000004,2,1,0,1,[upx_unpack; remove_signature],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9955722726535625,4.29,3,1,0,1,[upx_unpack; remove_signature; upx_unpack],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9976301274884837,4.62,4,1,0,1,[upx_unpack; remove_signature; upx_unpack; upx_unpack],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9803666698151865,4.95,5,1,0,1,[upx_unpack; remove_signature; upx_unpack; upx_unpack; remove_debug],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9803666698151865,5.28,6,1,0,1,[upx_unpack; remove_signature; upx_unpack; upx_unpack; remove_debug; overlay_append],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9803666698151865,5.61,7,1,0,1,[upx_unpack; remove_signature; upx_unpack; upx_unpack; remove_debug; overlay_append; remove_signature],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9803666698151865,5.94,8,1,0,1,[upx_unpack; remove_signature; upx_unpack; upx_unpack; remove_debug; overlay_append; remove_signature; remove_signature],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9803666698151865,6.2700000000000005,9,1,0,1,[upx_unpack; remove_signature; upx_unpack; upx_unpack; remove_debug; overlay_append; remove_signature; remove_signature; upx_unpack],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9803666698151865,6.6000000000000005,10,1,0,1,[upx_unpack; remove_signature; upx_unpack; upx_unpack; remove_debug; overlay_append; remove_signature; remove_signature; upx_unpack; upx_unpack],6c8ca3ba14ee685739ea32a3ddc613d4544c69194a97c55365c570c053609938
0.9914680511676935,3.6300000000000003,1,2,0,1,[remove_signature],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
0.9955722726535625,3.9600000000000004,2,2,0,1,[remove_signature; upx_unpack],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
0.9955722726535625,4.29,3,2,0,1,[remove_signature; upx_unpack; remove_signature],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
0.9976301274884837,4.62,4,2,0,1,[remove_signature; upx_unpack; remove_signature; upx_unpack],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
0.9914680511676935,4.95,5,2,0,1,[remove_signature; upx_unpack; remove_signature; upx_unpack; upx_unpack],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
0.9914680511676935,5.28,6,2,0,1,[remove_signature; upx_unpack; remove_signature; upx_unpack; upx_unpack; overlay_append],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
0.9914680511676935,5.61,7,2,0,1,[remove_signature; upx_unpack; remove_signature; upx_unpack; upx_unpack; overlay_append; remove_signature],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
0.9914680511676935,5.94,8,2,0,1,[remove_signature; upx_unpack; remove_signature; upx_unpack; upx_unpack; overlay_append; remove_signature; upx_unpack],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
0.9914680511676935,6.2700000000000005,9,2,0,1,[remove_signature; upx_unpack; remove_signature; upx_unpack; upx_unpack; overlay_append; remove_signature; upx_unpack; upx_unpack],73daf5c1ef0db2852e26a909847f19124a76104d41c53d667d487f69dd39754f
