detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.90497714,3.6300000000000003,1,1,0,1,[overlay_append],2308b66fd0816bd407c76b5d34de74f6c182f566e7302f69fb3d36cb14b7fab8
0.90497714,3.9600000000000004,2,1,0,1,[overlay_append; remove_debug],2308b66fd0816bd407c76b5d34de74f6c182f566e7302f69fb3d36cb14b7fab8
0.90497714,4.29,3,1,0,1,[overlay_append; remove_debug; break_optional_header_checksum],2308b66fd0816bd407c76b5d34de74f6c182f566e7302f69fb3d36cb14b7fab8
0.90497714,1.32,4,1,0,0,[overlay_append; remove_debug; break_optional_header_checksum; section_add],2308b66fd0816bd407c76b5d34de74f6c182f566e7302f69fb3d36cb14b7fab8
0.8284459,6.930000000000001,1,2,1,1,[break_optional_header_checksum],d38d6db81cda11ff03ae85c75e4283ae1afe68fda037ccbb1c773f3d56ba7503
0.9018848,3.6300000000000003,1,3,0,1,[break_optional_header_checksum],b7b23f5848b2e1405df8e6a8e12fe77d21a0dfd8
0.21434814,7.260000000000001,2,3,1,1,[break_optional_header_checksum; imports_append],b7b23f5848b2e1405df8e6a8e12fe77d21a0dfd8
0.9803428,3.6300000000000003,1,4,0,1,[overlay_append],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
0.9803428,3.9600000000000004,2,4,0,1,[overlay_append; break_optional_header_checksum],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
0.97341293,4.29,3,4,0,1,[overlay_append; break_optional_header_checksum; imports_append],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
0.99302673,4.62,4,4,0,1,[overlay_append; break_optional_header_checksum; imports_append; imports_append],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
0.99302673,4.95,5,4,0,1,[overlay_append; break_optional_header_checksum; imports_append; imports_append; break_optional_header_checksum],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
0.99302673,5.28,6,4,0,1,[overlay_append; break_optional_header_checksum; imports_append; imports_append; break_optional_header_checksum; break_optional_header_checksum],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
0.99305576,5.61,7,4,0,1,[overlay_append; break_optional_header_checksum; imports_append; imports_append; break_optional_header_checksum; break_optional_header_checksum; remove_signature],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
0.99305576,5.94,8,4,0,1,[overlay_append; break_optional_header_checksum; imports_append; imports_append; break_optional_header_checksum; break_optional_header_checksum; remove_signature; break_optional_header_checksum],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
0.99305576,6.2700000000000005,9,4,0,1,[overlay_append; break_optional_header_checksum; imports_append; imports_append; break_optional_header_checksum; break_optional_header_checksum; remove_signature; break_optional_header_checksum; break_optional_header_checksum],83d1c29232fd5ebde83ebc74a37229cf348b833c803abd639c1def43cda90a20
