detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.7176176,3.6300000000000003,1,1,0,1,[section_append],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7176176,3.9600000000000004,2,1,0,1,[section_append; remove_debug],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7176176,4.29,3,1,0,1,[section_append; remove_debug; upx_unpack],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7176176,4.62,4,1,0,1,[section_append; remove_debug; upx_unpack; remove_debug],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7176176,4.95,5,1,0,1,[section_append; remove_debug; upx_unpack; remove_debug; overlay_append],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7176176,5.28,6,1,0,1,[section_append; remove_debug; upx_unpack; remove_debug; overlay_append; upx_unpack],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7176176,5.61,7,1,0,1,[section_append; remove_debug; upx_unpack; remove_debug; overlay_append; upx_unpack; remove_debug],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7176176,5.94,8,1,0,1,[section_append; remove_debug; upx_unpack; remove_debug; overlay_append; upx_unpack; remove_debug; section_append],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7175507,6.2700000000000005,9,1,0,1,[section_append; remove_debug; upx_unpack; remove_debug; overlay_append; upx_unpack; remove_debug; section_append; imports_append],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.7175507,6.6000000000000005,10,1,0,1,[section_append; remove_debug; upx_unpack; remove_debug; overlay_append; upx_unpack; remove_debug; section_append; imports_append; overlay_append],f61c7100f2392f9657c60d896655d4173116303c6fcfbbd02e42a6f30162cbf6
0.48843688,6.930000000000001,1,2,1,1,[upx_pack],94a54e052116933d92151ba3308f6dadec8bc38d4c09d8664e9f30e63788cbcf
0.7100663,3.6300000000000003,1,3,0,1,[section_append],28a0d2e50ccd5f9b5ea85f7d95ed161cf32e281ae3f853d49c3eb6b2d14d010d
0.7100663,3.9600000000000004,2,3,0,1,[section_append; upx_unpack],28a0d2e50ccd5f9b5ea85f7d95ed161cf32e281ae3f853d49c3eb6b2d14d010d
0.7100663,4.29,3,3,0,1,[section_append; upx_unpack; section_append],28a0d2e50ccd5f9b5ea85f7d95ed161cf32e281ae3f853d49c3eb6b2d14d010d
0.7100663,4.62,4,3,0,1,[section_append; upx_unpack; section_append; upx_unpack],28a0d2e50ccd5f9b5ea85f7d95ed161cf32e281ae3f853d49c3eb6b2d14d010d
0.7100663,4.95,5,3,0,1,[section_append; upx_unpack; section_append; upx_unpack; upx_unpack],28a0d2e50ccd5f9b5ea85f7d95ed161cf32e281ae3f853d49c3eb6b2d14d010d
0.7100663,5.28,6,3,0,1,[section_append; upx_unpack; section_append; upx_unpack; upx_unpack; section_append],28a0d2e50ccd5f9b5ea85f7d95ed161cf32e281ae3f853d49c3eb6b2d14d010d
0.7100663,5.61,7,3,0,1,[section_append; upx_unpack; section_append; upx_unpack; upx_unpack; section_append; upx_unpack],28a0d2e50ccd5f9b5ea85f7d95ed161cf32e281ae3f853d49c3eb6b2d14d010d
0.4683893,9.24,8,3,1,1,[section_append; upx_unpack; section_append; upx_unpack; upx_unpack; section_append; upx_unpack; upx_pack],28a0d2e50ccd5f9b5ea85f7d95ed161cf32e281ae3f853d49c3eb6b2d14d010d
0.82339805,3.6300000000000003,1,4,0,1,[section_append],d2cca5f6109ec060596d7ea29a13328bd0133ced126ab70974936521db64b4f4
0.82339805,3.9600000000000004,2,4,0,1,[section_append; remove_debug],d2cca5f6109ec060596d7ea29a13328bd0133ced126ab70974936521db64b4f4
0.82339805,4.29,3,4,0,1,[section_append; remove_debug; upx_unpack],d2cca5f6109ec060596d7ea29a13328bd0133ced126ab70974936521db64b4f4
0.82339805,4.62,4,4,0,1,[section_append; remove_debug; upx_unpack; upx_unpack],d2cca5f6109ec060596d7ea29a13328bd0133ced126ab70974936521db64b4f4
0.82339805,4.95,5,4,0,1,[section_append; remove_debug; upx_unpack; upx_unpack; section_append],d2cca5f6109ec060596d7ea29a13328bd0133ced126ab70974936521db64b4f4
0.82339805,5.28,6,4,0,1,[section_append; remove_debug; upx_unpack; upx_unpack; section_append; section_append],d2cca5f6109ec060596d7ea29a13328bd0133ced126ab70974936521db64b4f4
0.82339805,2.31,7,4,0,0,[section_append; remove_debug; upx_unpack; upx_unpack; section_append; section_append; section_add],d2cca5f6109ec060596d7ea29a13328bd0133ced126ab70974936521db64b4f4
0.7423404,3.6300000000000003,1,5,0,1,[upx_unpack],b7477555d7a069491f87bb75a41ed7a1a9bbd154df557d06bd96553c3ba7790d
0.7423404,3.9600000000000004,2,5,0,1,[upx_unpack; upx_pack],b7477555d7a069491f87bb75a41ed7a1a9bbd154df557d06bd96553c3ba7790d
