detection_value,reward,turn,episode,adversarial,functional,actions_taken,malware
0.9596495857496248,3.6300000000000003,1,1,0,1,[remove_signature],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9955722726535625,3.9600000000000004,2,1,0,1,[remove_signature; remove_signature],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9955722726535625,4.29,3,1,0,1,[remove_signature; remove_signature; section_rename],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9976301274884837,4.62,4,1,0,1,[remove_signature; remove_signature; section_rename; upx_unpack],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9516210433418584,4.95,5,1,0,1,[remove_signature; remove_signature; section_rename; upx_unpack; upx_unpack],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9516210433418584,5.28,6,1,0,1,[remove_signature; remove_signature; section_rename; upx_unpack; upx_unpack; remove_signature],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9428406214155557,5.61,7,1,0,1,[remove_signature; remove_signature; section_rename; upx_unpack; upx_unpack; remove_signature; imports_append],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9428406214155557,5.94,8,1,0,1,[remove_signature; remove_signature; section_rename; upx_unpack; upx_unpack; remove_signature; imports_append; upx_unpack],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9428406214155557,6.2700000000000005,9,1,0,1,[remove_signature; remove_signature; section_rename; upx_unpack; upx_unpack; remove_signature; imports_append; upx_unpack; section_append],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
0.9629886136987088,6.6000000000000005,10,1,0,1,[remove_signature; remove_signature; section_rename; upx_unpack; upx_unpack; remove_signature; imports_append; upx_unpack; section_append; section_rename],4523aac62de79dcfced5bf73b655b50a14d3403b0d4db352ee90f1b2434d0077
